js_code,country,Year,nu_lat,nu_lon,LnEnergy,LnPopulation,ECI,KII
ISR,Israel,1987,31.35272,34.966858,8.7483053,15.290045,1.2536401,1.367799
ISR,Israel,1998,31.35272,34.966858,9.2779989,15.602425,1.2623,1.367799
ISR,Israel,2003,31.35272,34.966858,9.392662,15.71608,1.26469,1.367799
ISR,Israel,1993,31.35272,34.966858,9.0118895,15.475832,1.27158,1.367799
ISR,Israel,1985,31.35272,34.966858,8.5171928,15.258422,1.2733999,1.367799
ISR,Israel,2012,31.35272,34.966858,9.595603,15.883701,1.27917,1.367799
ISR,Israel,1979,31.35272,34.966858,8.3893595,15.146821,1.29906,1.367799
ISR,Israel,1994,31.35272,34.966858,9.0938063,15.501724,1.3043801,1.367799
ISR,Israel,1992,31.35272,34.966858,8.8956299,15.449251,1.30795,1.367799
ISR,Israel,1988,31.35272,34.966858,8.7948246,15.306615,1.30933,1.367799
ISR,Israel,1980,31.35272,34.966858,8.4118328,15.17083,1.31445,1.367799
ISR,Israel,1981,31.35272,34.966858,8.4338112,15.190744,1.3326401,1.367799
ISR,Israel,1986,31.35272,34.966858,8.6656132,15.273893,1.3416899,1.367799
ISR,Israel,1989,31.35272,34.966858,8.8098631,15.32358,1.48642,1.367799
ISR,Israel,1991,31.35272,34.966858,8.8678503,15.414696,1.49977,1.367799
ISR,Israel,1982,31.35272,34.966858,8.4553175,15.209525,1.51631,1.367799
ISR,Israel,1983,31.35272,34.966858,8.4763708,15.227716,1.5186599,1.367799
ITA,Italy,1976,42.788898,12.075036,11.906318,17.835819,1.1676199,-1.17404
ITA,Italy,2012,42.788898,12.075036,12.195518,17.902155,1.1969301,-1.17404
ITA,Italy,2009,42.788898,12.075036,12.20857,17.894663,1.29447,-1.17404
ITA,Italy,2008,42.788898,12.075036,12.294999,17.890106,1.3207999,-1.17404
ITA,Italy,2010,42.788898,12.075036,12.265756,17.897739,1.34044,-1.17404
ITA,Italy,2011,42.788898,12.075036,12.212552,17.899458,1.36224,-1.17404
ITA,Italy,2006,42.788898,12.075036,12.311783,17.878433,1.3766299,-1.17404
ITA,Italy,2007,42.788898,12.075036,12.305918,17.883482,1.382,-1.17404
ITA,Italy,2005,42.788898,12.075036,12.302292,17.875427,1.41298,-1.17404
ITA,Italy,1978,42.788898,12.075036,11.95247,17.843628,1.4182301,-1.17404
ITA,Italy,2004,42.788898,12.075036,12.275132,17.870514,1.4467,-1.17404
ITA,Italy,2002,42.788898,12.075036,12.218495,17.859596,1.44831,-1.17404
ITA,Italy,2000,42.788898,12.075036,12.218495,17.857546,1.47886,-1.17404
ITA,Italy,2001,42.788898,12.075036,12.189435,17.858107,1.48808,-1.17404
ITA,Italy,1997,42.788898,12.075036,12.13135,17.856636,1.4973,-1.17404
ITA,Italy,1996,42.788898,12.075036,12.117242,17.856108,1.50114,-1.17404
ITA,Italy,2003,42.788898,12.075036,12.252479,17.864042,1.50504,-1.17404
ITA,Italy,1998,42.788898,12.075036,12.170963,17.856924,1.5488,-1.17404
ITA,Italy,1999,42.788898,12.075036,12.169928,17.857092,1.5994101,-1.17404
ITA,Italy,1975,42.788898,12.075036,11.830651,17.83083,1.61418,-1.17404
ITA,Italy,1974,42.788898,12.075036,11.945357,17.824858,1.61921,-1.17404
ITA,Italy,1980,42.788898,12.075036,11.916389,17.848579,1.64173,-1.17404
ITA,Italy,1977,42.788898,12.075036,11.92966,17.840065,1.64809,-1.17404
ITA,Italy,1981,42.788898,12.075036,11.917056,17.849781,1.65244,-1.17404
ITA,Italy,1995,42.788898,12.075036,12.1057,17.855827,1.6747,-1.17404
ITA,Italy,1994,42.788898,12.075036,12.056412,17.85581,1.67812,-1.17404
ITA,Italy,1982,42.788898,12.075036,11.905643,17.850521,1.71058,-1.17404
ITA,Italy,1983,42.788898,12.075036,11.84079,17.850885,1.71494,-1.17404
ITA,Italy,1984,42.788898,12.075036,11.886556,17.851109,1.74394,-1.17404
ITA,Italy,1993,42.788898,12.075036,12.070253,17.855606,1.74401,-1.17404
ITA,Italy,1979,42.788898,12.075036,11.990401,17.846519,1.76001,-1.17404
ITA,Italy,1985,42.788898,12.075036,11.896827,17.851397,1.77218,-1.17404
ITA,Italy,1992,42.788898,12.075036,12.088977,17.854996,1.77329,-1.17404
ITA,Italy,1989,42.788898,12.075036,12.02455,17.852787,1.7849,-1.17404
ITA,Italy,1988,42.788898,12.075036,11.97035,17.852037,1.78512,-1.17404
ITA,Italy,1987,42.788898,12.075036,11.977288,17.851553,1.8034199,-1.17404
ITA,Italy,1973,42.788898,12.075036,11.967815,17.818314,1.8072799,-1.17404
ITA,Italy,1986,42.788898,12.075036,11.940152,17.851452,1.8322099,-1.17404
ITA,Italy,1991,42.788898,12.075036,12.052921,17.854317,1.89481,-1.17404
ITA,Italy,1990,42.788898,12.075036,12.058732,17.853624,1.94312,-1.17404
JAM,Jamaica,1994,18.156073,-77.3106,7.52564,14.715672,-1.2048,1.3912995
JAM,Jamaica,1997,18.156073,-77.3106,7.5347629,14.745337,-1.11242,1.3912995
JAM,Jamaica,1996,18.156073,-77.3106,7.5224004,14.735763,-1.0414799,1.3912995
JAM,Jamaica,1991,18.156073,-77.3106,7.5837564,14.693494,-1.03497,1.3912995
JAM,Jamaica,1990,18.156073,-77.3106,7.5786567,14.686804,-0.98363501,1.3912995
JAM,Jamaica,1992,18.156073,-77.3106,7.5153446,14.700535,-0.977413,1.3912995
JAM,Jamaica,1999,18.156073,-77.3106,7.6338534,14.761084,-0.84842098,1.3912995
JAM,Jamaica,1993,18.156073,-77.3106,7.3524413,14.707928,-0.84227002,1.3912995
JAM,Jamaica,2000,18.156073,-77.3106,7.6792512,14.766932,-0.81093198,1.3912995
JAM,Jamaica,1998,18.156073,-77.3106,7.5948844,14.754259,-0.81024301,1.3912995
JAM,Jamaica,2001,18.156073,-77.3106,7.6741529,14.773157,-0.68402702,1.3912995
JAM,Jamaica,1995,18.156073,-77.3106,7.4109521,14.723769,-0.66866797,1.3912995
JAM,Jamaica,1985,18.156073,-77.3106,7.116394,14.653234,-0.65261298,1.3912995
JAM,Jamaica,1984,18.156073,-77.3106,7.2399325,14.639642,-0.62949198,1.3912995
JAM,Jamaica,1988,18.156073,-77.3106,7.1196356,14.672646,-0.60872197,1.3912995
JAM,Jamaica,1989,18.156073,-77.3106,7.3926477,14.680466,-0.60312498,1.3912995
JAM,Jamaica,2007,18.156073,-77.3106,8.1113281,14.794769,-0.58382899,1.3912995
JAM,Jamaica,1987,18.156073,-77.3106,7.101676,14.670181,-0.57231498,1.3912995
JAM,Jamaica,1986,18.156073,-77.3106,7.077498,14.663865,-0.51909,1.3912995
JAM,Jamaica,2003,18.156073,-77.3106,7.7266536,14.780476,-0.51822501,1.3912995
JAM,Jamaica,2002,18.156073,-77.3106,7.7137847,14.776872,-0.50535297,1.3912995
JAM,Jamaica,2008,18.156073,-77.3106,7.9380889,14.798313,-0.38230899,1.3912995
JAM,Jamaica,2005,18.156073,-77.3106,7.9330797,14.787653,-0.36244199,1.3912995
JAM,Jamaica,2006,18.156073,-77.3106,8.149024,14.791218,-0.32629901,1.3912995
JAM,Jamaica,2004,18.156073,-77.3106,7.9047041,14.784069,-0.30333701,1.3912995
JAM,Jamaica,2011,18.156073,-77.3106,7.579679,14.808702,-0.251367,1.3912995
JAM,Jamaica,2009,18.156073,-77.3106,7.6372342,14.801845,-0.113446,1.3912995
JAM,Jamaica,1982,18.156073,-77.3106,7.2861919,14.604013,-0.107531,1.3912995
JAM,Jamaica,2012,18.156073,-77.3106,7.5548587,14.811649,-0.087827504,1.3912995
JAM,Jamaica,1979,18.156073,-77.3106,7.6033993,14.559418,-0.081326902,1.3912995
JAM,Jamaica,1983,18.156073,-77.3106,7.2696166,14.622343,0.0188749,1.3912995
JAM,Jamaica,1977,18.156073,-77.3106,7.5898414,14.537925,0.0312654,1.3912995
JAM,Jamaica,1980,18.156073,-77.3106,7.4854918,14.57304,0.058957301,1.3912995
JAM,Jamaica,1981,18.156073,-77.3106,7.488853,14.586683,0.078723103,1.3912995
JAM,Jamaica,1978,18.156073,-77.3106,7.6152983,14.548026,0.121904,1.3912995
JAM,Jamaica,1976,18.156073,-77.3106,7.4938741,14.52734,0.285566,1.3912995
JAM,Jamaica,1975,18.156073,-77.3106,7.695303,14.515137,0.31356499,1.3912995
JAM,Jamaica,1974,18.156073,-77.3106,7.5480289,14.501558,0.45750099,1.3912995
JPN,Japan,1976,37.540051,137.96297,12.350173,18.540871,1.3021899,-0.93059403
JPN,Japan,1978,37.540051,137.96297,12.385056,18.559555,1.6356,-0.93059403
JPN,Japan,1975,37.540051,137.96297,12.295914,18.533474,1.91791,-0.93059403
JPN,Japan,1977,37.540051,137.96297,12.363076,18.550507,1.94993,-0.93059403
JPN,Japan,1974,37.540051,137.96297,12.344529,18.517462,1.96657,-0.93059403
JPN,Japan,1981,37.540051,137.96297,12.32829,18.583208,2.0104001,-0.93059403
JPN,Japan,2009,37.540051,137.96297,12.608868,18.667908,2.05808,-0.93059403
JPN,Japan,1984,37.540051,137.96297,12.393382,18.603153,2.0684299,-0.93059403
JPN,Japan,1980,37.540051,137.96297,12.35363,18.575819,2.0766799,-0.93059403
JPN,Japan,2010,37.540051,137.96297,12.641096,18.668087,2.1022899,-0.93059403
JPN,Japan,1983,37.540051,137.96297,12.338416,18.596807,2.10794,-0.93059403
JPN,Japan,1985,37.540051,137.96297,12.393382,18.609266,2.1428599,-0.93059403
JPN,Japan,1982,37.540051,137.96297,12.32074,18.589993,2.1486499,-0.93059403
JPN,Japan,1973,37.540051,137.96297,12.363076,18.498373,2.1716101,-0.93059403
JPN,Japan,1979,37.540051,137.96297,12.41957,18.56798,2.2186301,-0.93059403
JPN,Japan,1999,37.540051,137.96297,12.698327,18.656788,2.2244401,-0.93059403
JPN,Japan,2012,37.540051,137.96297,12.616194,18.664108,2.2288201,-0.93059403
JPN,Japan,1998,37.540051,137.96297,12.670435,18.654963,2.23101,-0.93059403
JPN,Japan,1997,37.540051,137.96297,12.68819,18.652245,2.23385,-0.93059403
JPN,Japan,1996,37.540051,137.96297,12.686027,18.649862,2.23526,-0.93059403
JPN,Japan,1987,37.540051,137.96297,12.434005,18.620277,2.26091,-0.93059403
JPN,Japan,1986,37.540051,137.96297,12.406562,18.615358,2.2770901,-0.93059403
JPN,Japan,1994,37.540051,137.96297,12.634277,18.643513,2.29282,-0.93059403
JPN,Japan,2011,37.540051,137.96297,12.618182,18.666113,2.31266,-0.93059403
JPN,Japan,2007,37.540051,137.96297,12.695266,18.667549,2.3387899,-0.93059403
JPN,Japan,1992,37.540051,137.96297,12.596086,18.637638,2.3446,-0.93059403
JPN,Japan,1988,37.540051,137.96297,12.492003,18.624544,2.3475101,-0.93059403
JPN,Japan,2000,37.540051,137.96297,12.701379,18.658461,2.3519299,-0.93059403
JPN,Japan,1993,37.540051,137.96297,12.605185,18.640106,2.36409,-0.93059403
JPN,Japan,2008,37.540051,137.96297,12.622478,18.668034,2.3661001,-0.93059403
JPN,Japan,1989,37.540051,137.96297,12.527431,18.628637,2.3959401,-0.93059403
JPN,Japan,1991,37.540051,137.96297,12.582108,18.635155,2.40499,-0.93059403
JPN,Japan,1990,37.540051,137.96297,12.567238,18.632051,2.4066401,-0.93059403
JPN,Japan,1995,37.540051,137.96297,12.669806,18.647329,2.40943,-0.93059403
JPN,Japan,2006,37.540051,137.96297,12.705332,18.666399,2.51793,-0.93059403
JPN,Japan,2005,37.540051,137.96297,12.704421,18.665766,2.5822899,-0.93059403
JPN,Japan,2002,37.540051,137.96297,12.705635,18.663195,2.63764,-0.93059403
JPN,Japan,2003,37.540051,137.96297,12.694345,18.665335,2.6640201,-0.93059403
JPN,Japan,2001,37.540051,137.96297,12.689425,18.66087,2.6955299,-0.93059403
JPN,Japan,2004,37.540051,137.96297,12.705938,18.665672,2.7188201,-0.93059403
JOR,Jordan,2003,31.249563,36.788345,8.2382727,15.43342,-0.0575138,1.0349524
JOR,Jordan,1997,31.249563,36.788345,8.0545225,15.329593,0.0094072,1.0349524
JOR,Jordan,2011,31.249563,36.788345,8.4593525,15.726588,0.083918698,1.0349524
JOR,Jordan,2006,31.249563,36.788345,8.4465561,15.525738,0.0851423,1.0349524
JOR,Jordan,2004,31.249563,36.788345,8.3551445,15.458699,0.11441,1.0349524
JOR,Jordan,2005,31.249563,36.788345,8.4392319,15.489421,0.14718001,1.0349524
JOR,Jordan,2007,31.249563,36.788345,8.4794912,15.566348,0.200849,1.0349524
JOR,Jordan,2009,31.249563,36.788345,8.4677925,15.650786,0.216508,1.0349524
JOR,Jordan,2012,31.249563,36.788345,8.5642672,15.760628,0.22081301,1.0349524
JOR,Jordan,1995,31.249563,36.788345,7.9844627,15.278803,0.245919,1.0349524
JOR,Jordan,1996,31.249563,36.788345,8.0033627,15.30799,0.261709,1.0349524
JOR,Jordan,1992,31.249563,36.788345,7.850493,15.135651,0.30131599,1.0349524
JOR,Jordan,2008,31.249563,36.788345,8.4067087,15.608941,0.30574101,1.0349524
JOR,Jordan,1994,31.249563,36.788345,7.9323621,15.239778,0.33083999,1.0349524
JOR,Jordan,2010,31.249563,36.788345,8.4362001,15.690064,0.35090399,1.0349524
JOR,Jordan,1991,31.249563,36.788345,7.7088594,15.07926,0.365192,1.0349524
JOR,Jordan,1993,31.249563,36.788345,7.8644199,15.191052,0.394546,1.0349524
JOR,Jordan,1998,31.249563,36.788345,8.0712185,15.346193,0.42688501,1.0349524
JOR,Jordan,2000,31.249563,36.788345,8.1721649,15.377328,0.466712,1.0349524
JOR,Jordan,1988,31.249563,36.788345,7.6172676,14.942601,0.468119,1.0349524
JOR,Jordan,1999,31.249563,36.788345,8.0946836,15.361242,0.47786999,1.0349524
JOR,Jordan,1990,31.249563,36.788345,7.7531943,15.026991,0.485724,1.0349524
JOR,Jordan,2002,31.249563,36.788345,8.1934004,15.412661,0.52742702,1.0349524
JOR,Jordan,1987,31.249563,36.788345,7.6068845,14.908222,0.53821301,1.0349524
JOR,Jordan,1985,31.249563,36.788345,7.5120711,14.838999,0.57306099,1.0349524
JOR,Jordan,2001,31.249563,36.788345,8.1656475,15.394536,0.573668,1.0349524
JOR,Jordan,1973,31.249563,36.788345,6.1246834,14.443344,0.602624,1.0349524
JOR,Jordan,1986,31.249563,36.788345,7.5994015,14.874711,0.61566401,1.0349524
JOR,Jordan,1983,31.249563,36.788345,7.4604902,14.758864,0.639422,1.0349524
JOR,Jordan,1974,31.249563,36.788345,6.1903152,14.472999,0.72872901,1.0349524
JOR,Jordan,1984,31.249563,36.788345,7.4564548,14.800026,0.81454998,1.0349524
JOR,Jordan,1989,31.249563,36.788345,7.6138186,14.981615,0.82174098,1.0349524
JOR,Jordan,1980,31.249563,36.788345,7.0596175,14.639979,0.86030799,1.0349524
JOR,Jordan,1979,31.249563,36.788345,6.914731,14.607852,0.87675899,1.0349524
JOR,Jordan,1977,31.249563,36.788345,6.6240654,14.553495,0.87779599,1.0349524
JOR,Jordan,1982,31.249563,36.788345,7.3957214,14.716878,0.88945401,1.0349524
JOR,Jordan,1981,31.249563,36.788345,7.2034054,14.67657,0.92249501,1.0349524
JOR,Jordan,1976,31.249563,36.788345,6.5998707,14.528026,0.93135899,1.0349524
JOR,Jordan,1975,31.249563,36.788345,6.3969297,14.50119,1.02475,1.0349524
JOR,Jordan,1978,31.249563,36.788345,6.8762646,14.579425,1.13414,1.0349524
KAZ,Kazakhstan,2008,48.179966,67.313217,10.657259,16.567514,-0.64421803,0.22743663
KAZ,Kazakhstan,2011,48.179966,67.313217,10.666627,16.622295,-0.58384597,0.22743663
KAZ,Kazakhstan,2010,48.179966,67.313217,10.566175,16.607998,-0.55046999,0.22743663
KAZ,Kazakhstan,2004,48.179966,67.313217,10.154246,16.524426,-0.52378601,0.22743663
KAZ,Kazakhstan,2007,48.179966,67.313217,10.540065,16.55533,-0.52040899,0.22743663
KAZ,Kazakhstan,2006,48.179966,67.313217,10.332018,16.543892,-0.45151201,0.22743663
KAZ,Kazakhstan,2009,48.179966,67.313217,10.474467,16.593876,-0.45092401,0.22743663
KAZ,Kazakhstan,2002,48.179966,67.313217,9.918376,16.514112,-0.396651,0.22743663
KAZ,Kazakhstan,2003,48.179966,67.313217,10.060492,16.517477,-0.38154501,0.22743663
KAZ,Kazakhstan,2005,48.179966,67.313217,10.328755,16.533316,-0.37983099,0.22743663
KAZ,Kazakhstan,2001,48.179966,67.313217,9.9711466,16.514072,-0.326478,0.22743663
KAZ,Kazakhstan,2012,48.179966,67.313217,10.638256,16.636379,-0.108203,0.22743663
KAZ,Kazakhstan,2000,48.179966,67.313217,9.9804487,16.515772,0.0138728,0.22743663
KAZ,Kazakhstan,1999,48.179966,67.313217,10.199882,16.518778,0.12617099,0.22743663
KAZ,Kazakhstan,1998,48.179966,67.313217,10.315598,16.528303,0.211759,0.22743663
KAZ,Kazakhstan,1994,48.179966,67.313217,10.638256,16.594032,0.272239,0.22743663
KAZ,Kazakhstan,1995,48.179966,67.313217,10.604107,16.576509,0.487409,0.22743663
KAZ,Kazakhstan,1997,48.179966,67.313217,10.295529,16.545565,0.51832998,0.22743663
KAZ,Kazakhstan,1996,48.179966,67.313217,10.457373,16.561363,0.62953001,0.22743663
KEN,Kenya,1998,0.53412604,37.861389,9.1160297,17.202089,-1.14358,0.58665586
KEN,Kenya,1999,0.53412604,37.861389,9.1269588,17.2267,-1.07487,0.58665586
KEN,Kenya,1997,0.53412604,37.861389,9.0825071,17.177351,-1.0597,0.58665586
KEN,Kenya,1995,0.53412604,37.861389,9.047821,17.125069,-1.05717,0.58665586
KEN,Kenya,1996,0.53412604,37.861389,9.0825071,17.15185,-1.05615,0.58665586
KEN,Kenya,1993,0.53412604,37.861389,8.974618,17.066843,-1.05383,0.58665586
KEN,Kenya,2000,0.53412604,37.861389,9.1484652,17.251619,-0.99005902,0.58665586
KEN,Kenya,1988,0.53412604,37.861389,8.8536654,16.901951,-0.98043001,0.58665586
KEN,Kenya,1982,0.53412604,37.861389,8.6125031,16.681122,-0.95130903,0.58665586
KEN,Kenya,1992,0.53412604,37.861389,8.9618788,17.035576,-0.94160903,0.58665586
KEN,Kenya,1989,0.53412604,37.861389,8.8956299,16.936476,-0.92083901,0.58665586
KEN,Kenya,1987,0.53412604,37.861389,8.8246775,16.866693,-0.90694398,0.58665586
KEN,Kenya,1994,0.53412604,37.861389,8.9996195,17.096725,-0.87654501,0.58665586
KEN,Kenya,1990,0.53412604,37.861389,8.909235,16.970221,-0.87318897,0.58665586
KEN,Kenya,1981,0.53412604,37.861389,8.5941544,16.642895,-0.813559,0.58665586
KEN,Kenya,1986,0.53412604,37.861389,8.7795572,16.830738,-0.80054897,0.58665586
KEN,Kenya,1983,0.53412604,37.861389,8.6305218,16.7192,-0.75561398,0.58665586
KEN,Kenya,1991,0.53412604,37.861389,8.9359035,17.003271,-0.73468399,0.58665586
KEN,Kenya,1985,0.53412604,37.861389,8.7483053,16.794132,-0.714252,0.58665586
KEN,Kenya,1984,0.53412604,37.861389,8.6995144,16.756924,-0.69224697,0.58665586
KEN,Kenya,1979,0.53412604,37.861389,8.5171928,16.566711,-0.51797599,0.58665586
KEN,Kenya,2011,0.53412604,37.861389,9.4803677,17.539274,-0.510346,0.58665586
KEN,Kenya,2001,0.53412604,37.861389,9.1695185,17.276964,-0.50334001,0.58665586
KEN,Kenya,2007,0.53412604,37.861389,9.3413687,17.433178,-0.497309,0.58665586
KEN,Kenya,2010,0.53412604,37.861389,9.464983,17.512564,-0.470011,0.58665586
KEN,Kenya,2004,0.53412604,37.861389,9.2301426,17.354656,-0.45074901,0.58665586
KEN,Kenya,2002,0.53412604,37.861389,9.2002897,17.302641,-0.42588899,0.58665586
KEN,Kenya,2012,0.53412604,37.861389,9.4955196,17.566025,-0.42213401,0.58665586
KEN,Kenya,1973,0.53412604,37.861389,8.2940493,16.34362,-0.42100099,0.58665586
KEN,Kenya,2005,0.53412604,37.861389,9.268609,17.380781,-0.41576201,0.58665586
KEN,Kenya,1980,0.53412604,37.861389,8.5564137,16.604704,-0.35108599,0.58665586
KEN,Kenya,1974,0.53412604,37.861389,8.3428402,16.380264,-0.34447899,0.58665586
KEN,Kenya,2003,0.53412604,37.861389,9.1901379,17.328579,-0.33575401,0.58665586
KEN,Kenya,2006,0.53412604,37.861389,9.3147001,17.406942,-0.32728201,0.58665586
KEN,Kenya,2009,0.53412604,37.861389,9.4091911,17.485971,-0.327097,0.58665586
KEN,Kenya,2008,0.53412604,37.861389,9.3587608,17.459509,-0.30871901,0.58665586
KEN,Kenya,1975,0.53412604,37.861389,8.3663702,16.417181,-0.29193601,0.58665586
KEN,Kenya,1977,0.53412604,37.861389,8.4763708,16.491533,-0.072120398,0.58665586
KEN,Kenya,1978,0.53412604,37.861389,8.4969902,16.528986,0.165388,0.58665586
KEN,Kenya,1976,0.53412604,37.861389,8.4118328,16.454281,0.168503,0.58665586
KOR,Korea_Rep,1992,36.355965,127.80649,11.307131,17.593956,0.70289397,-0.36172855
KOR,Korea_Rep,1994,36.355965,127.80649,11.477299,17.614176,0.75597399,-0.36172855
KOR,Korea_Rep,1993,36.355965,127.80649,11.398636,17.604115,0.75836402,-0.36172855
KOR,Korea_Rep,1991,36.355965,127.80649,11.184422,17.583565,0.83597398,-0.36172855
KOR,Korea_Rep,1976,36.355965,127.80649,9.9522781,17.394814,0.86002302,-0.36172855
KOR,Korea_Rep,1989,36.355965,127.80649,10.896739,17.563814,0.91491401,-0.36172855
KOR,Korea_Rep,1998,36.355965,127.80649,11.5759,17.65036,0.93922198,-0.36172855
KOR,Korea_Rep,1997,36.355965,127.80649,11.682669,17.643143,0.96825701,-0.36172855
KOR,Korea_Rep,1978,36.355965,127.80649,10.207289,17.425596,0.973827,-0.36172855
KOR,Korea_Rep,1995,36.355965,127.80649,11.557899,17.624237,0.990426,-0.36172855
KOR,Korea_Rep,1990,36.355965,127.80649,11.080603,17.573666,1.0054801,-0.36172855
KOR,Korea_Rep,1996,36.355965,127.80649,11.623572,17.633764,1.00741,-0.36172855
KOR,Korea_Rep,1988,36.355965,127.80649,10.82576,17.553925,1.0215,-0.36172855
KOR,Korea_Rep,1999,36.355965,127.80649,11.677592,17.657469,1.03095,-0.36172855
KOR,Korea_Rep,1987,36.355965,127.80649,10.721063,17.544132,1.0889601,-0.36172855
KOR,Korea_Rep,2000,36.355965,127.80649,11.752729,17.665831,1.0917701,-0.36172855
KOR,Korea_Rep,1984,36.355965,127.80649,10.494048,17.514488,1.10337,-0.36172855
KOR,Korea_Rep,1983,36.355965,127.80649,10.410305,17.502148,1.10905,-0.36172855
KOR,Korea_Rep,1980,36.355965,127.80649,10.348173,17.456348,1.13436,-0.36172855
KOR,Korea_Rep,1985,36.355965,127.80649,10.550591,17.524334,1.1383801,-0.36172855
KOR,Korea_Rep,1977,36.355965,127.80649,10.110501,17.410404,1.14384,-0.36172855
KOR,Korea_Rep,1986,36.355965,127.80649,10.638256,17.534281,1.16717,-0.36172855
KOR,Korea_Rep,1973,36.355965,127.80649,9.7699566,17.3449,1.1674401,-0.36172855
KOR,Korea_Rep,1975,36.355965,127.80649,9.8416119,17.378847,1.1906101,-0.36172855
KOR,Korea_Rep,1982,36.355965,127.80649,10.33527,17.487406,1.20108,-0.36172855
KOR,Korea_Rep,1979,36.355965,127.80649,10.325482,17.440763,1.2079,-0.36172855
KOR,Korea_Rep,1981,36.355965,127.80649,10.348173,17.471951,1.21559,-0.36172855
KOR,Korea_Rep,1974,36.355965,127.80649,9.8036671,17.362028,1.27876,-0.36172855
KOR,Korea_Rep,2001,36.355965,127.80649,11.771436,17.673233,1.39326,-0.36172855
KOR,Korea_Rep,2002,36.355965,127.80649,11.815989,17.678808,1.45812,-0.36172855
KOR,Korea_Rep,2008,36.355965,127.80649,11.897508,17.706284,1.4915,-0.36172855
KOR,Korea_Rep,2007,36.355965,127.80649,11.898868,17.699085,1.4931999,-0.36172855
KOR,Korea_Rep,2003,36.355965,127.80649,11.833559,17.683777,1.50253,-0.36172855
KOR,Korea_Rep,2009,36.355965,127.80649,11.903615,17.711039,1.56496,-0.36172855
KOR,Korea_Rep,2004,36.355965,127.80649,11.838626,17.687532,1.6329401,-0.36172855
KOR,Korea_Rep,2006,36.355965,127.80649,11.863583,17.694431,1.63866,-0.36172855
KOR,Korea_Rep,2010,36.355965,127.80649,11.967815,17.715672,1.64066,-0.36172855
KOR,Korea_Rep,2005,36.355965,127.80649,11.852251,17.689585,1.66417,-0.36172855
KOR,Korea_Rep,2012,36.355965,127.80649,12.018538,17.727623,1.69997,-0.36172855
KOR,Korea_Rep,2011,36.355965,127.80649,11.99288,17.723112,1.80392,-0.36172855
KWT,Kuwait,1978,29.354343,47.613472,8.4118328,14.03673,-2.18326,1.0612383
KWT,Kuwait,2012,29.354343,47.613472,9.7468338,15.045029,-1.22605,1.0612383
KWT,Kuwait,2008,29.354343,47.613472,9.4254513,14.810719,-1.2149,1.0612383
KWT,Kuwait,1995,29.354343,47.613472,8.8536654,14.308394,-0.88383502,1.0612383
KWT,Kuwait,2001,29.354343,47.613472,9.0118895,14.503656,-0.76053602,1.0612383
KWT,Kuwait,2003,29.354343,47.613472,9.2301426,14.555538,-0.72979999,1.0612383
KWT,Kuwait,1983,29.354343,47.613472,8.8956299,14.276855,-0.721403,1.0612383
KWT,Kuwait,2002,29.354343,47.613472,9.0240107,14.529546,-0.69874001,1.0612383
KWT,Kuwait,1997,29.354343,47.613472,8.7948246,14.338021,-0.66230297,1.0612383
KWT,Kuwait,1999,29.354343,47.613472,8.922658,14.432399,-0.65679401,1.0612383
KWT,Kuwait,2000,29.354343,47.613472,8.9996195,14.472756,-0.59871203,1.0612383
KWT,Kuwait,1998,29.354343,47.613472,8.9359035,14.384368,-0.57009,1.0612383
KWT,Kuwait,1979,29.354343,47.613472,8.6656132,14.089673,-0.55593699,1.0612383
KWT,Kuwait,2009,29.354343,47.613472,9.5178251,14.873733,-0.45427099,1.0612383
KWT,Kuwait,2006,29.354343,47.613472,9.3413687,14.686594,-0.42225701,1.0612383
KWT,Kuwait,2011,29.354343,47.613472,9.6550264,14.990831,-0.329696,1.0612383
KWT,Kuwait,1991,29.354343,47.613472,7.4383836,14.512206,-0.31815401,1.0612383
KWT,Kuwait,1996,29.354343,47.613472,8.7948246,14.308929,-0.299429,1.0612383
KWT,Kuwait,2005,29.354343,47.613472,9.4091911,14.632469,-0.28517699,1.0612383
KWT,Kuwait,1990,29.354343,47.613472,8.2940493,14.537649,-0.178546,1.0612383
KWT,Kuwait,2007,29.354343,47.613472,9.2965183,14.74712,-0.16192999,1.0612383
KWT,Kuwait,1977,29.354343,47.613472,8.3187418,13.98182,-0.158751,1.0612383
KWT,Kuwait,2004,29.354343,47.613472,9.2591305,14.588552,-0.117414,1.0612383
KWT,Kuwait,2010,29.354343,47.613472,9.6158056,14.933753,-0.074517898,1.0612383
KWT,Kuwait,1980,29.354343,47.613472,8.7483053,14.140736,0.0093362,1.0612383
KWT,Kuwait,1986,29.354343,47.613472,9.1049795,14.416104,0.18366601,1.0612383
KWT,Kuwait,1981,29.354343,47.613472,8.7795572,14.188716,0.26229799,1.0612383
KWT,Kuwait,1987,29.354343,47.613472,9.2202911,14.466767,0.51858598,1.0612383
KWT,Kuwait,1982,29.354343,47.613472,8.8536654,14.233467,0.60307401,1.0612383
KWT,Kuwait,1989,29.354343,47.613472,9.6485949,14.535516,0.60373902,1.0612383
KWT,Kuwait,1985,29.354343,47.613472,8.9996195,14.366702,0.68341798,1.0612383
KWT,Kuwait,1988,29.354343,47.613472,9.4572001,14.509979,0.7572,1.0612383
KWT,Kuwait,1984,29.354343,47.613472,8.8956299,14.321074,0.78969997,1.0612383
