basepolity,period_start,latitude,longitude,polity_territory,temperature,polity_population,cc_infra,kinship1
IdCJBun,200,-7.3124571,110.20135,768005,27.95664,147694,.11111111,.050857011
CoTairo,1300,10.833829,-73.674248,150,27.959059,1087,.8888889,-.38953441
IdKalin,700,-7.3124571,110.20135,53802,27.959785,44422,.33333334,-.033629067
IdMedng,900,-7.3124571,110.20135,100000,27.963436,250000,.77777779,.1350058
IdCJBun,400,-7.3124571,110.20135,799403,27.963507,167441,.11111111,.050615847
IdMatrm,1800,-7.3124571,110.20135,90000,27.964075,3000000,.8888889,.6364994
CoTairo,1400,10.833829,-73.674248,150,27.969128,7200,.8888889,-.42745107
KhAngkE,1000,13.039086,104.4823,916847,27.971279,2356915,1,-.090936176
IdKedir,1200,-7.3124571,110.20135,50000,27.982491,250000,.78888887,.12439716
KhChenl,900,13.039086,104.4823,531000,27.983023,1437033,.89999998,-.20897847
KhAngkE,900,13.039086,104.4823,916847,27.983023,2364823,1,-.090920039
IdMajap,1400,-7.3124571,110.20135,500000,27.985607,5000000,1,.26136005
KhAngkC,1200,13.039086,104.4823,939245,27.991419,1500000,1,-.087672494
IdSingh,1300,-7.3124571,110.20135,326000,27.992868,3429892,.11111111,-.051645424
IdKedir,1300,-7.3124571,110.20135,50000,27.992868,250000,.78888887,.12425403
IdMajap,1300,-7.3124571,110.20135,500000,27.992868,5000000,1,.26136005
KhFunaE,300,13.039086,104.4823,257034,27.99538,60397,1,.27845839
IdMajap,1500,-7.3124571,110.20135,500000,27.999477,5000000,1,.26136005
CoTairo,1100,10.833829,-73.674248,150,28.000492,1087,.8888889,-.38635069
CoNahua,1100,10.833829,-73.674248,4077,28.000492,31272,.67777777,-.28854233
ThRattn,1900,13.039086,104.4823,513120,28.011118,4000000,.8888889,-.15563031
IdKahur,1100,-7.3124571,110.20135,175000,28.022106,1506220,.55555558,-.026845716
IdKedir,1100,-7.3124571,110.20135,50000,28.022106,200000,.78888887,.12284974
IdMedng,1100,-7.3124571,110.20135,100000,28.022106,250000,.77777779,.1350058
CoTairo,1200,10.833829,-73.674248,150,28.026842,1087,.8888889,-.38953441
KhAngkL,1300,13.039086,104.4823,851329,28.029457,1500000,1,-.15563031
MlAzaw1,-400,15.139268,-4.2693291,95778,28.036364,553865,.85079807,-.12699009
KhAngkE,1100,13.039086,104.4823,916847,28.039234,2272549,1,-.091114774
KhAngkL,1400,13.039086,104.4823,790314,28.058903,1500000,1,-.15563031
KhAngkC,1400,13.039086,104.4823,939245,28.058903,1500000,1,-.087672494
KhAngkC,1300,13.039086,104.4823,939245,28.067495,1500000,1,-.087672494
FmTrukE,1800,7.3660812,151.82166,1835,28.071459,8383,.11111111,.14965622
MlJeJe1,-200,15.139268,-4.2693291,5,28.097708,200,.2,-.47777152
MlAzaw1,-200,15.139268,-4.2693291,105516,28.097708,521957,.88559854,-.14141779
KhAngkC,1100,13.039086,104.4823,939245,28.107189,1500000,1,-.087672494
KhAngkL,1500,13.039086,104.4823,722493,28.116488,1500000,1,-.15563031
KhCambd,1500,13.039086,104.4823,279646,28.116488,750000,1,-.15563031
MlAzaw1,-300,15.139268,-4.2693291,95502,28.11833,547419,.85048646,-.12716648
MlJeJe2,100,15.139268,-4.2693291,800,28.151926,2000,.18888889,-.50398636
MlJeJe1,100,15.139268,-4.2693291,5,28.151926,200,.2,-.47777152
MlAzaw1,100,15.139268,-4.2693291,110450,28.151926,509854,.88646382,-.14580494
MlJeJe1,0,15.139268,-4.2693291,5,28.153351,200,.2,-.47777152
MlAzaw1,0,15.139268,-4.2693291,102085,28.153351,527987,.86292374,-.13682726
FmTrukE,1900,7.3660812,151.82166,2856,28.161144,5792,.11111111,.14856356
FmTrukL,1900,7.3660812,151.82166,127,28.161144,10244,.44444445,.21026626
FmTrukL,2000,7.3660812,151.82166,127,28.161144,9200,.44444445,.30859908
MlJeJe2,300,15.139268,-4.2693291,800,28.20059,2000,.18888889,-.50398636
MrWagdE,300,15.139268,-4.2693291,100000,28.20059,1593732,.64463609,-.14215894
MlAzaw1,300,15.139268,-4.2693291,96422,28.20059,518480,.83007276,-.13142949
MlAzaw2,300,15.139268,-4.2693291,121074,28.20059,494543,1.0014522,-.094995283
MlJeJe2,200,15.139268,-4.2693291,800,28.215757,2000,.18888889,-.50398636
MlAzaw1,200,15.139268,-4.2693291,101154,28.215757,538915,.83736694,-.13251477
MlTmbk2,1600,15.139268,-4.2693291,54776,28.215973,1003269,.33333334,.6364994
MlSong2,1600,15.139268,-4.2693291,600000,28.215973,4000000,.77777779,.6364994
MaSaadi,1600,15.139268,-4.2693291,476000,28.215973,2000000,.77777779,.6364994
MlJeJe2,400,15.139268,-4.2693291,800,28.2353,2000,.18888889,-.50398636
MrWagdE,400,15.139268,-4.2693291,100000,28.2353,1528976,.66153413,-.1327441
MlAzaw2,400,15.139268,-4.2693291,132099,28.2353,476327,1.0331979,-.10313504
MlJeJe3,400,15.139268,-4.2693291,1100,28.2353,10000,.5777778,-.10067995
MrWagdE,500,15.139268,-4.2693291,100000,28.2353,1510093,.59532928,-.1472383
MlJeJe3,500,15.139268,-4.2693291,1100,28.2353,10000,.5777778,-.10067995
MlAzaw2,500,15.139268,-4.2693291,115581,28.2353,484510,.97102559,-.088082172
MlJeJe1,-100,15.139268,-4.2693291,5,28.242363,200,.2,-.47777152
MlAzaw1,-100,15.139268,-4.2693291,104049,28.242363,521269,.87690687,-.1398005
MlSegou,1800,15.139268,-4.2693291,200000,28.255266,1500000,.45885476,.12794071
MlTmbk3,1800,15.139268,-4.2693291,41368,28.255266,1054600,.22222222,.6364994
MlTmbk4,1800,15.139268,-4.2693291,28649,28.255266,1195691,.22222222,.6364994
MlBaman,1800,15.139268,-4.2693291,350000,28.255266,3000000,.44444445,.6364994
MlSegou,1700,15.139268,-4.2693291,200000,28.255688,1500000,.51829886,.016674938
MlTmbk2,1700,15.139268,-4.2693291,40595,28.255688,822383,.33333334,.6364994
MlTmbk3,1700,15.139268,-4.2693291,39518,28.255688,1303211,.22222222,.6364994
MaSaadi,1700,15.139268,-4.2693291,447000,28.255688,2000000,.77777779,.6364994
MlAzaw3,1000,15.139268,-4.2693291,50,28.266069,18546,.96712005,-.068735287
KingdomGaoZa,1000,15.139268,-4.2693291,68218,28.266069,154695,.55555558,.046896093
MlJeJe4,1000,15.139268,-4.2693291,1100,28.266069,25000,.5777778,.29495627
MrWagdM,1000,15.139268,-4.2693291,350000,28.266069,1000000,.68888891,.47066247
MrWagdE,600,15.139268,-4.2693291,100000,28.300224,1464336,.5711922,-.14952186
MlJeJe3,600,15.139268,-4.2693291,1100,28.300224,10000,.5777778,-.10067995
MlAzaw2,600,15.139268,-4.2693291,114678,28.300224,478139,.95506215,-.084883556
MlAzaw3,600,15.139268,-4.2693291,50,28.300224,32374,1.0083715,-.026034856
KingdomGao,1300,15.139268,-4.2693291,26141,28.31208,411115,.55555558,.044749729
MlSosso,1300,15.139268,-4.2693291,285318,28.31208,321703,.22222222,.056251418
MlJeJe4,1300,15.139268,-4.2693291,1100,28.31208,25000,.5777778,.29495627
MlMali,1300,15.139268,-4.2693291,1700000,28.31208,4000000,.68888891,.40125155
MrWagdL,1300,15.139268,-4.2693291,350000,28.31208,1000000,.68888891,.6364994
MlJeJe3,800,15.139268,-4.2693291,1100,28.321804,10000,.5777778,-.10067995
MlAzaw3,800,15.139268,-4.2693291,50,28.321804,23419,1.0107518,-.057607699
KingdomGaoZa,800,15.139268,-4.2693291,67067,28.321804,121546,.55555558,.056076728
MrWagdM,800,15.139268,-4.2693291,350000,28.321804,1000000,.68888891,.47066247
MlJeJe3,900,15.139268,-4.2693291,1100,28.335197,10000,.5777778,-.10067995
MlAzaw3,900,15.139268,-4.2693291,50,28.335197,18945,.99754006,-.075333796
KingdomGaoZa,900,15.139268,-4.2693291,66716,28.335197,124704,.55555558,.051331133
MlJeJe4,900,15.139268,-4.2693291,1100,28.335197,25000,.5777778,.3399826
MrWagdM,900,15.139268,-4.2693291,350000,28.335197,1000000,.68888891,.47066247
MlMande,1500,15.139268,-4.2693291,134127,28.375824,2451346,.78283828,-.060793139
MlSong1,1500,15.139268,-4.2693291,250000,28.375824,553952,.8888889,.3254593
MlTmbk1,1500,15.139268,-4.2693291,9836,28.375824,571697,.11111111,.6364994
MlMali,1500,15.139268,-4.2693291,1700000,28.375824,4000000,.68888891,.6364994
MlSong2,1500,15.139268,-4.2693291,600000,28.375824,4000000,.77777779,.6364994
MlJeJe3,700,15.139268,-4.2693291,1100,28.379456,10000,.5777778,-.10067995
MrWagdE,700,15.139268,-4.2693291,100000,28.379456,1129501,.58661693,-.060829613
MlAzaw3,700,15.139268,-4.2693291,50,28.379456,23893,1.0180064,-.058911528
KingdomGaoZa,700,15.139268,-4.2693291,65345,28.379456,98365,.55555558,.060976874
MrWagdM,700,15.139268,-4.2693291,350000,28.379456,1000000,.68888891,.47066247
KingdomGaoZa,1100,15.139268,-4.2693291,19366,28.381744,117896,.55555558,.054313183
KingdomGao,1100,15.139268,-4.2693291,18836,28.381744,101074,.55555558,.058213808
MlJeJe4,1100,15.139268,-4.2693291,1100,28.381744,25000,.5777778,.29495627
MrWagdM,1100,15.139268,-4.2693291,350000,28.381744,1000000,.68888891,.47066247
MrWagdL,1100,15.139268,-4.2693291,350000,28.381744,1000000,.68888891,.6364994
MaAlmor,1100,15.139268,-4.2693291,4000000,28.381744,6000000,.77777779,.6364994
MlSong1,1400,15.139268,-4.2693291,250000,28.43218,505862,.8888889,.31462348
MlMali,1400,15.139268,-4.2693291,1700000,28.43218,4000000,.68888891,.6364994
MlSosso,1200,15.139268,-4.2693291,301841,28.477047,286664,.22222222,.038333897
KingdomGao,1200,15.139268,-4.2693291,25273,28.477047,253292,.55555558,.045752048
MlJeJe4,1200,15.139268,-4.2693291,1100,28.477047,25000,.5777778,.29495627
MrWagdL,1200,15.139268,-4.2693291,350000,28.477047,1000000,.68888891,.6364994
MaAlmor,1200,15.139268,-4.2693291,4000000,28.477047,6000000,.77777779,.6364994
MlMasin,1900,15.139268,-4.2693291,22607,28.5012,783260,.11111111,.36201945
MlToucl,1900,15.139268,-4.2693291,96251,28.5012,2286120,.11111111,.6364994
MlTmbk4,1900,15.139268,-4.2693291,20162,28.5012,1128891,.22222222,.6364994
MlBaman,1900,15.139268,-4.2693291,350000,28.5012,3000000,.44444445,.6364994
PeCuzL1,1200,-13.517126,-71.960693,500,12.41,151314,.47777778,-.30291215
JpJomo1,-13600,34.764862,135.80638,17864,11.850174,704952,.055555556,-.19752295
JpJomo1,-13500,34.764862,135.80638,17882,11.832896,707257,.055555556,-.19747669
JpJomo1,-13400,34.764862,135.80638,17900,12.092996,709569,.055555556,-.1974308
JpJomo1,-13300,34.764862,135.80638,17918,12.068042,711888,.055555556,-.19738473
JpJomo1,-13200,34.764862,135.80638,17936,12.288565,714215,.055555556,-.19733849
JpJomo1,-13100,34.764862,135.80638,17954,12.276776,716550,.055555556,-.19729228
JpJomo1,-13000,34.764862,135.80638,17972,12.524228,718892,.055555556,-.19724618
JpJomo1,-12900,34.764862,135.80638,17990,12.573046,721242,.055555556,-.19720104
JpJomo1,-12800,34.764862,135.80638,18008,12.499084,723600,.055555556,-.197157
JpJomo1,-12700,34.764862,135.80638,18026,12.965813,725965,.055555556,-.19711451
JpJomo1,-12600,34.764862,135.80638,18044,13.25984,728339,.055555556,-.197073
JpJomo1,-12500,34.764862,135.80638,18062,13.594172,730719,.055555556,-.19703096
JpJomo1,-12400,34.764862,135.80638,18080,13.708553,733108,.055555556,-.19698864
JpJomo1,-12300,34.764862,135.80638,18099,13.427845,735505,.055555556,-.19694634
JpJomo1,-12200,34.764862,135.80638,18117,12.904115,737909,.055555556,-.19690517
JpJomo1,-12100,34.764862,135.80638,18135,12.609278,740321,.055555556,-.1968642
JpJomo1,-12000,34.764862,135.80638,18153,12.737053,742741,.055555556,-.19682348
JpJomo1,-11900,34.764862,135.80638,18171,13.519328,745169,.055555556,-.19678156
JpJomo1,-11800,34.764862,135.80638,18190,13.688907,747605,.055555556,-.19673635
JpJomo1,-11700,34.764862,135.80638,18208,13.744854,750049,.055555556,-.19668753
JpJomo1,-11600,34.764862,135.80638,18226,13.88004,752501,.055555556,-.19663435
JpJomo1,-11500,34.764862,135.80638,18244,13.773759,754961,.055555556,-.19658116
JpJomo1,-11400,34.764862,135.80638,18263,13.775587,757429,.055555556,-.19652778
JpJomo1,-11300,34.764862,135.80638,18281,13.690767,759905,.055555556,-.19647412
JpJomo1,-11200,34.764862,135.80638,18299,13.671561,762389,.055555556,-.19642045
